100	mikado38	0
200	mikado38	0
300	mikado38	90
400	mikado38	3993
500	mikado38	1714
600	mikado38	927
700	mikado38	639
800	mikado38	429
900	mikado38	387
1000	mikado38	287
1100	mikado38	257
1200	mikado38	216
1300	mikado38	180
1400	mikado38	135
1500	mikado38	120
1600	mikado38	106
1700	mikado38	56
1800	mikado38	48
1900	mikado38	45
2000	mikado38	48
2100	mikado38	24
2200	mikado38	22
2300	mikado38	30
2400	mikado38	23
2500	mikado38	14
2600	mikado38	18
2700	mikado38	17
2800	mikado38	9
2900	mikado38	8
3000	mikado38	4
3100	mikado38	6
3200	mikado38	1
3300	mikado38	3
3400	mikado38	2
3500	mikado38	1
3600	mikado38	4
3700	mikado38	1
3800	mikado38	1
3900	mikado38	0
4000	mikado38	0
4100	mikado38	3
4200	mikado38	0
4300	mikado38	2
4400	mikado38	0
4500	mikado38	1
4600	mikado38	0
4700	mikado38	0
>4500	mikado38	1
