100	braker38-mikado38	0
200	braker38-mikado38	0
300	braker38-mikado38	5
400	braker38-mikado38	233
500	braker38-mikado38	339
600	braker38-mikado38	365
700	braker38-mikado38	468
800	braker38-mikado38	454
900	braker38-mikado38	515
1000	braker38-mikado38	656
1100	braker38-mikado38	718
1200	braker38-mikado38	700
1300	braker38-mikado38	555
1400	braker38-mikado38	532
1500	braker38-mikado38	682
1600	braker38-mikado38	642
1700	braker38-mikado38	479
1800	braker38-mikado38	380
1900	braker38-mikado38	327
2000	braker38-mikado38	285
2100	braker38-mikado38	249
2200	braker38-mikado38	222
2300	braker38-mikado38	204
2400	braker38-mikado38	173
2500	braker38-mikado38	166
2600	braker38-mikado38	134
2700	braker38-mikado38	136
2800	braker38-mikado38	95
2900	braker38-mikado38	104
3000	braker38-mikado38	98
3100	braker38-mikado38	90
3200	braker38-mikado38	92
3300	braker38-mikado38	73
3400	braker38-mikado38	55
3500	braker38-mikado38	38
3600	braker38-mikado38	56
3700	braker38-mikado38	44
3800	braker38-mikado38	44
3900	braker38-mikado38	28
4000	braker38-mikado38	24
4100	braker38-mikado38	26
4200	braker38-mikado38	31
4300	braker38-mikado38	24
4400	braker38-mikado38	10
4500	braker38-mikado38	18
4600	braker38-mikado38	15
4700	braker38-mikado38	4
>4500	braker38-mikado38	135
