100	makerC6	0
200	makerC6	23
300	makerC6	74
400	makerC6	143
500	makerC6	286
600	makerC6	281
700	makerC6	337
800	makerC6	420
900	makerC6	425
1000	makerC6	515
1100	makerC6	615
1200	makerC6	625
1300	makerC6	467
1400	makerC6	567
1500	makerC6	560
1600	makerC6	557
1700	makerC6	445
1800	makerC6	371
1900	makerC6	356
2000	makerC6	299
2100	makerC6	243
2200	makerC6	236
2300	makerC6	206
2400	makerC6	180
2500	makerC6	149
2600	makerC6	128
2700	makerC6	129
2800	makerC6	98
2900	makerC6	116
3000	makerC6	85
3100	makerC6	91
3200	makerC6	68
3300	makerC6	74
3400	makerC6	67
3500	makerC6	49
3600	makerC6	63
3700	makerC6	40
3800	makerC6	47
3900	makerC6	30
4000	makerC6	32
4100	makerC6	33
4200	makerC6	19
4300	makerC6	27
4400	makerC6	27
4500	makerC6	19
4600	makerC6	20
4700	makerC6	6
>4500	makerC6	169
