100	mikadoX	0
200	mikadoX	0
300	mikadoX	2
400	mikadoX	132
500	mikadoX	187
600	mikadoX	205
700	mikadoX	234
800	mikadoX	228
900	mikadoX	241
1000	mikadoX	303
1100	mikadoX	325
1200	mikadoX	299
1300	mikadoX	260
1400	mikadoX	242
1500	mikadoX	302
1600	mikadoX	283
1700	mikadoX	206
1800	mikadoX	177
1900	mikadoX	150
2000	mikadoX	119
2100	mikadoX	97
2200	mikadoX	80
2300	mikadoX	83
2400	mikadoX	59
2500	mikadoX	64
2600	mikadoX	49
2700	mikadoX	41
2800	mikadoX	38
2900	mikadoX	35
3000	mikadoX	24
3100	mikadoX	33
3200	mikadoX	31
3300	mikadoX	21
3400	mikadoX	18
3500	mikadoX	7
3600	mikadoX	21
3700	mikadoX	16
3800	mikadoX	15
3900	mikadoX	6
4000	mikadoX	8
4100	mikadoX	6
4200	mikadoX	11
4300	mikadoX	4
4400	mikadoX	4
4500	mikadoX	7
4600	mikadoX	7
4700	mikadoX	1
>4500	mikadoX	36
