100	maker38-mikado38	17
200	maker38-mikado38	424
300	maker38-mikado38	4825
400	maker38-mikado38	5578
500	maker38-mikado38	3167
600	maker38-mikado38	2497
700	maker38-mikado38	2178
800	maker38-mikado38	1804
900	maker38-mikado38	1788
1000	maker38-mikado38	1768
1100	maker38-mikado38	1787
1200	maker38-mikado38	1619
1300	maker38-mikado38	1350
1400	maker38-mikado38	1289
1500	maker38-mikado38	1178
1600	maker38-mikado38	1183
1700	maker38-mikado38	887
1800	maker38-mikado38	763
1900	maker38-mikado38	705
2000	maker38-mikado38	518
2100	maker38-mikado38	495
2200	maker38-mikado38	457
2300	maker38-mikado38	404
2400	maker38-mikado38	353
2500	maker38-mikado38	365
2600	maker38-mikado38	265
2700	maker38-mikado38	231
2800	maker38-mikado38	198
2900	maker38-mikado38	208
3000	maker38-mikado38	166
3100	maker38-mikado38	182
3200	maker38-mikado38	164
3300	maker38-mikado38	131
3400	maker38-mikado38	123
3500	maker38-mikado38	88
3600	maker38-mikado38	110
3700	maker38-mikado38	73
3800	maker38-mikado38	78
3900	maker38-mikado38	63
4000	maker38-mikado38	64
4100	maker38-mikado38	60
4200	maker38-mikado38	35
4300	maker38-mikado38	40
4400	maker38-mikado38	34
4500	maker38-mikado38	38
4600	maker38-mikado38	49
4700	maker38-mikado38	15
>4500	maker38-mikado38	365
