100	braker38-mikado38	0
200	braker38-mikado38	0
300	braker38-mikado38	55
400	braker38-mikado38	4092
500	braker38-mikado38	2614
600	braker38-mikado38	2121
700	braker38-mikado38	2056
800	braker38-mikado38	1813
900	braker38-mikado38	1757
1000	braker38-mikado38	1933
1100	braker38-mikado38	1857
1200	braker38-mikado38	1714
1300	braker38-mikado38	1433
1400	braker38-mikado38	1288
1500	braker38-mikado38	1296
1600	braker38-mikado38	1230
1700	braker38-mikado38	911
1800	braker38-mikado38	784
1900	braker38-mikado38	709
2000	braker38-mikado38	588
2100	braker38-mikado38	503
2200	braker38-mikado38	438
2300	braker38-mikado38	391
2400	braker38-mikado38	349
2500	braker38-mikado38	355
2600	braker38-mikado38	260
2700	braker38-mikado38	245
2800	braker38-mikado38	180
2900	braker38-mikado38	191
3000	braker38-mikado38	185
3100	braker38-mikado38	164
3200	braker38-mikado38	155
3300	braker38-mikado38	136
3400	braker38-mikado38	104
3500	braker38-mikado38	89
3600	braker38-mikado38	91
3700	braker38-mikado38	83
3800	braker38-mikado38	79
3900	braker38-mikado38	51
4000	braker38-mikado38	48
4100	braker38-mikado38	48
4200	braker38-mikado38	50
4300	braker38-mikado38	39
4400	braker38-mikado38	26
4500	braker38-mikado38	34
4600	braker38-mikado38	37
4700	braker38-mikado38	15
>4500	braker38-mikado38	307
