100	mikadoX	0
200	mikadoX	0
300	mikadoX	5
400	mikadoX	250
500	mikadoX	77
600	mikadoX	17
700	mikadoX	10
800	mikadoX	4
900	mikadoX	0
1000	mikadoX	1
1100	mikadoX	2
1200	mikadoX	1
1300	mikadoX	0
1400	mikadoX	0
1500	mikadoX	0
1600	mikadoX	0
1700	mikadoX	0
1800	mikadoX	0
1900	mikadoX	0
2000	mikadoX	0
2100	mikadoX	0
2200	mikadoX	0
2300	mikadoX	0
2400	mikadoX	0
2500	mikadoX	0
2600	mikadoX	0
2700	mikadoX	0
2800	mikadoX	0
2900	mikadoX	0
3000	mikadoX	0
3100	mikadoX	0
3200	mikadoX	0
3300	mikadoX	0
3400	mikadoX	0
3500	mikadoX	0
3600	mikadoX	0
3700	mikadoX	0
3800	mikadoX	0
3900	mikadoX	0
4000	mikadoX	0
4100	mikadoX	0
4200	mikadoX	0
4300	mikadoX	0
4400	mikadoX	0
4500	mikadoX	0
4600	mikadoX	0
4700	mikadoX	0
>4500	mikadoX	0
