100	mikado38	0
200	mikado38	0
300	mikado38	14
400	mikado38	479
500	mikado38	493
600	mikado38	526
700	mikado38	583
800	mikado38	553
900	mikado38	602
1000	mikado38	700
1100	mikado38	757
1200	mikado38	729
1300	mikado38	585
1400	mikado38	569
1500	mikado38	697
1600	mikado38	652
1700	mikado38	494
1800	mikado38	379
1900	mikado38	317
2000	mikado38	284
2100	mikado38	230
2200	mikado38	212
2300	mikado38	182
2400	mikado38	155
2500	mikado38	166
2600	mikado38	116
2700	mikado38	137
2800	mikado38	89
2900	mikado38	105
3000	mikado38	71
3100	mikado38	88
3200	mikado38	87
3300	mikado38	59
3400	mikado38	46
3500	mikado38	28
3600	mikado38	47
3700	mikado38	30
3800	mikado38	31
3900	mikado38	22
4000	mikado38	22
4100	mikado38	15
4200	mikado38	22
4300	mikado38	14
4400	mikado38	7
4500	mikado38	11
4600	mikado38	10
4700	mikado38	1
>4500	mikado38	87
