100	makerC5	834
200	makerC5	3030
300	makerC5	3041
400	makerC5	2247
500	makerC5	1736
600	makerC5	1411
700	makerC5	1287
800	makerC5	1176
900	makerC5	1162
1000	makerC5	1205
1100	makerC5	1211
1200	makerC5	1141
1300	makerC5	1108
1400	makerC5	1093
1500	makerC5	1066
1600	makerC5	929
1700	makerC5	898
1800	makerC5	822
1900	makerC5	772
2000	makerC5	753
2100	makerC5	684
2200	makerC5	592
2300	makerC5	550
2400	makerC5	484
2500	makerC5	462
2600	makerC5	412
2700	makerC5	351
2800	makerC5	339
2900	makerC5	298
3000	makerC5	309
3100	makerC5	262
3200	makerC5	244
3300	makerC5	223
3400	makerC5	205
3500	makerC5	185
3600	makerC5	184
3700	makerC5	162
3800	makerC5	165
3900	makerC5	152
4000	makerC5	139
4100	makerC5	144
4200	makerC5	107
4300	makerC5	114
4400	makerC5	84
4500	makerC5	104
4600	makerC5	94
4700	makerC5	73
>4500	makerC5	1141
