100	makerC5	804
200	makerC5	2552
300	makerC5	1761
400	makerC5	785
500	makerC5	384
600	makerC5	205
700	makerC5	125
800	makerC5	97
900	makerC5	61
1000	makerC5	41
1100	makerC5	31
1200	makerC5	21
1300	makerC5	11
1400	makerC5	12
1500	makerC5	6
1600	makerC5	10
1700	makerC5	4
1800	makerC5	3
1900	makerC5	5
2000	makerC5	10
2100	makerC5	3
2200	makerC5	3
2300	makerC5	0
2400	makerC5	4
2500	makerC5	4
2600	makerC5	2
2700	makerC5	1
2800	makerC5	1
2900	makerC5	1
3000	makerC5	2
3100	makerC5	1
3200	makerC5	1
3300	makerC5	1
3400	makerC5	1
3500	makerC5	1
3600	makerC5	0
3700	makerC5	0
3800	makerC5	0
3900	makerC5	0
4000	makerC5	0
4100	makerC5	1
4200	makerC5	0
4300	makerC5	0
4400	makerC5	0
4500	makerC5	0
4600	makerC5	1
4700	makerC5	0
>4500	makerC5	5
