<30	braker38-mikado38	7
30	braker38-mikado38	11
31	braker38-mikado38	39
32	braker38-mikado38	50
33	braker38-mikado38	89
34	braker38-mikado38	126
35	braker38-mikado38	182
36	braker38-mikado38	312
37	braker38-mikado38	512
38	braker38-mikado38	835
39	braker38-mikado38	1262
40	braker38-mikado38	2095
41	braker38-mikado38	3060
42	braker38-mikado38	3904
43	braker38-mikado38	4333
44	braker38-mikado38	4037
45	braker38-mikado38	3363
46	braker38-mikado38	2536
47	braker38-mikado38	1953
48	braker38-mikado38	1326
49	braker38-mikado38	946
50	braker38-mikado38	717
51	braker38-mikado38	438
52	braker38-mikado38	280
53	braker38-mikado38	165
54	braker38-mikado38	115
55	braker38-mikado38	70
56	braker38-mikado38	37
57	braker38-mikado38	19
58	braker38-mikado38	19
59	braker38-mikado38	12
60	braker38-mikado38	5
61	braker38-mikado38	1
62	braker38-mikado38	4
63	braker38-mikado38	6
64	braker38-mikado38	1
65	braker38-mikado38	0
>65	braker38-mikado38	2
