<30	braker38-mikado38	1
30	braker38-mikado38	1
31	braker38-mikado38	1
32	braker38-mikado38	3
33	braker38-mikado38	4
34	braker38-mikado38	3
35	braker38-mikado38	5
36	braker38-mikado38	13
37	braker38-mikado38	44
38	braker38-mikado38	92
39	braker38-mikado38	174
40	braker38-mikado38	441
41	braker38-mikado38	884
42	braker38-mikado38	1379
43	braker38-mikado38	1699
44	braker38-mikado38	1690
45	braker38-mikado38	1415
46	braker38-mikado38	1021
47	braker38-mikado38	728
48	braker38-mikado38	439
49	braker38-mikado38	284
50	braker38-mikado38	164
51	braker38-mikado38	100
52	braker38-mikado38	47
53	braker38-mikado38	39
54	braker38-mikado38	18
55	braker38-mikado38	9
56	braker38-mikado38	2
57	braker38-mikado38	1
58	braker38-mikado38	3
59	braker38-mikado38	1
60	braker38-mikado38	0
61	braker38-mikado38	0
62	braker38-mikado38	0
63	braker38-mikado38	0
64	braker38-mikado38	0
65	braker38-mikado38	0
>65	braker38-mikado38	0
