<30	braker38-mikado38	4
30	braker38-mikado38	7
31	braker38-mikado38	30
32	braker38-mikado38	32
33	braker38-mikado38	49
34	braker38-mikado38	60
35	braker38-mikado38	69
36	braker38-mikado38	107
37	braker38-mikado38	132
38	braker38-mikado38	124
39	braker38-mikado38	145
40	braker38-mikado38	158
41	braker38-mikado38	129
42	braker38-mikado38	148
43	braker38-mikado38	155
44	braker38-mikado38	167
45	braker38-mikado38	193
46	braker38-mikado38	178
47	braker38-mikado38	199
48	braker38-mikado38	160
49	braker38-mikado38	135
50	braker38-mikado38	129
51	braker38-mikado38	81
52	braker38-mikado38	70
53	braker38-mikado38	39
54	braker38-mikado38	36
55	braker38-mikado38	21
56	braker38-mikado38	14
57	braker38-mikado38	6
58	braker38-mikado38	4
59	braker38-mikado38	4
60	braker38-mikado38	3
61	braker38-mikado38	1
62	braker38-mikado38	2
63	braker38-mikado38	5
64	braker38-mikado38	1
65	braker38-mikado38	0
>65	braker38-mikado38	2
