<30	mikadoX	0
30	mikadoX	0
31	mikadoX	2
32	mikadoX	2
33	mikadoX	4
34	mikadoX	2
35	mikadoX	4
36	mikadoX	1
37	mikadoX	11
38	mikadoX	34
39	mikadoX	78
40	mikadoX	196
41	mikadoX	360
42	mikadoX	615
43	mikadoX	769
44	mikadoX	751
45	mikadoX	618
46	mikadoX	429
47	mikadoX	334
48	mikadoX	189
49	mikadoX	125
50	mikadoX	78
51	mikadoX	48
52	mikadoX	27
53	mikadoX	19
54	mikadoX	6
55	mikadoX	4
56	mikadoX	1
57	mikadoX	2
58	mikadoX	0
59	mikadoX	1
60	mikadoX	0
61	mikadoX	0
62	mikadoX	0
63	mikadoX	0
64	mikadoX	0
65	mikadoX	0
>65	mikadoX	0
