<30	maker38-mikado38	187
30	maker38-mikado38	74
31	maker38-mikado38	118
32	maker38-mikado38	182
33	maker38-mikado38	238
34	maker38-mikado38	254
35	maker38-mikado38	300
36	maker38-mikado38	404
37	maker38-mikado38	496
38	maker38-mikado38	458
39	maker38-mikado38	470
40	maker38-mikado38	535
41	maker38-mikado38	481
42	maker38-mikado38	554
43	maker38-mikado38	543
44	maker38-mikado38	508
45	maker38-mikado38	516
46	maker38-mikado38	443
47	maker38-mikado38	402
48	maker38-mikado38	326
49	maker38-mikado38	256
50	maker38-mikado38	258
51	maker38-mikado38	171
52	maker38-mikado38	157
53	maker38-mikado38	97
54	maker38-mikado38	94
55	maker38-mikado38	55
56	maker38-mikado38	35
57	maker38-mikado38	29
58	maker38-mikado38	14
59	maker38-mikado38	10
60	maker38-mikado38	4
61	maker38-mikado38	6
62	maker38-mikado38	6
63	maker38-mikado38	2
64	maker38-mikado38	1
65	maker38-mikado38	1
>65	maker38-mikado38	2
