<30	mikado38	7
30	mikado38	16
31	mikado38	42
32	mikado38	60
33	mikado38	120
34	mikado38	165
35	mikado38	274
36	mikado38	437
37	mikado38	773
38	mikado38	1148
39	mikado38	1783
40	mikado38	3000
41	mikado38	4107
42	mikado38	5038
43	mikado38	5395
44	mikado38	4969
45	mikado38	4160
46	mikado38	3212
47	mikado38	2374
48	mikado38	1656
49	mikado38	1205
50	mikado38	949
51	mikado38	538
52	mikado38	375
53	mikado38	226
54	mikado38	159
55	mikado38	102
56	mikado38	53
57	mikado38	31
58	mikado38	20
59	mikado38	21
60	mikado38	6
61	mikado38	6
62	mikado38	9
63	mikado38	7
64	mikado38	2
65	mikado38	0
>65	mikado38	1
