<30	maker38-mikado38	1
30	maker38-mikado38	1
31	maker38-mikado38	2
32	maker38-mikado38	3
33	maker38-mikado38	10
34	maker38-mikado38	5
35	maker38-mikado38	8
36	maker38-mikado38	22
37	maker38-mikado38	43
38	maker38-mikado38	108
39	maker38-mikado38	186
40	maker38-mikado38	434
41	maker38-mikado38	892
42	maker38-mikado38	1349
43	maker38-mikado38	1665
44	maker38-mikado38	1642
45	maker38-mikado38	1367
46	maker38-mikado38	992
47	maker38-mikado38	720
48	maker38-mikado38	432
49	maker38-mikado38	285
50	maker38-mikado38	164
51	maker38-mikado38	91
52	maker38-mikado38	54
53	maker38-mikado38	35
54	maker38-mikado38	14
55	maker38-mikado38	9
56	maker38-mikado38	4
57	maker38-mikado38	1
58	maker38-mikado38	3
59	maker38-mikado38	0
60	maker38-mikado38	1
61	maker38-mikado38	0
62	maker38-mikado38	0
63	maker38-mikado38	0
64	maker38-mikado38	0
65	maker38-mikado38	0
>65	maker38-mikado38	0
